instrument_id,desk,book,asset_class,pnl,pnl_delta,pnl_gamma,pnl_vega,pnl_rho,pnl_cs01,pnl_theta,pnl_convexity,pnl_cross_gamma,pnl_funding,pnl_liquidity,position_count,pct_total,rank
INS-002204,Cross-Asset Vol,BOOK-092,Equities,-328.01910319605577,-0.8238471613794688,0.002032502176447797,0.6728368609558193,0.0,0.0,-0.008493908246150943,0.0,-0.0007307594039805266,-190.61680275009215,-137.2440979800663,1,0.02929606844870313,1615
INS-000517,Rates Macro,BOOK-088,Volatility,-328.00830458979254,0.0,0.0,0.1258352351613191,0.0,0.0,-0.004760082014226909,0.0,0.0,-190.77289519938353,-137.35648454355612,1,0.02929510400271461,1616
INS-001679,EM Rates,BOOK-004,Volatility,-327.77706124986616,0.0,0.0,0.08619590482408113,0.0,0.0,-0.009753443581989,0.0,0.0,-190.6125021576211,-137.24100155348717,1,0.02927445117899555,1617
INS-001935,IG Credit,BOOK-035,Rates,-327.4350015059026,-0.03220674105283495,3.866627894524544e-06,0.0,0.0024824553556954455,0.0,-0.007817636108455468,2.318986526799687e-06,0.0,-190.3473638195997,-137.05010195011178,1,0.029243901111712697,1618
INS-002435,HY Credit,BOOK-087,Equities,-327.1343774845395,-0.46106788145527283,0.0017318500239438949,0.31650422430309755,0.0,0.0,-0.005842631759158454,0.0,-0.00041461906483764347,-190.10772582941124,-136.87756259717608,1,0.029217051755009486,1619
INS-000457,Structured Solutions,BOOK-053,Rates,-327.0676411324439,0.03520206400125348,8.744744616443733e-07,0.0,0.003862638361493896,0.0,-0.009194614739514198,1.1760640473447756e-06,0.0,-190.17297283174747,-136.92454043885817,1,0.029211091392579495,1620
INS-002479,Cash Equities,BOOK-028,Rates,-327.05903640425987,-0.048866174503051286,3.4191787053162456e-06,0.0,0.002412935049099196,0.0,0.002314903619545225,3.803856751570211e-07,0.0,-190.12494294650574,-136.8899589214841,1,0.029210322886405904,1621
INS-001121,Volatility Trading,BOOK-082,Rates,-327.016228160653,0.024799218566832697,3.1258872886989877e-06,0.0,0.0019651677799707016,0.0,-0.009323829368462263,8.14155058007643e-07,0.0,-190.13585619632192,-136.89781646135177,1,0.029206499593120064,1622
INS-001332,Equity Derivatives,BOOK-060,Commodities,-327.00070204460155,-0.6941662321334376,0.0004146768131821579,0.0,0.0,0.0,-0.004609446931183939,0.0,0.0,-189.7106633967152,-136.59167764563492,1,0.029205112923398235,1623
INS-002907,EM Credit,BOOK-006,Credit,-326.97220836053873,0.0,0.0,0.0,0.0,0.004497943954285093,-0.003593819671537243,0.0,0.0,-190.10064679350089,-136.87246569132063,1,0.029202568093202284,1624
INS-000198,XVA,BOOK-067,Rates,-326.9691407862624,0.03530360525872399,1.3181664036547733e-06,0.0,0.0028852838879192527,0.0,-0.007977355654262637,2.5086950864815403e-06,0.0,-190.11590473640484,-136.88345141021148,1,0.029202294121762527,1625
INS-001674,Rates Macro,BOOK-050,Commodities,-326.9120835290699,-0.6301514987030573,0.0004948499040893173,0.0,0.0,0.0,-0.0037395957912113903,0.0,0.0,-189.6969112119068,-136.5817760725729,1,0.02919719821943269,1626
INS-001373,FX Options,BOOK-003,Equities,-326.8656979577472,0.8142792080186066,0.0004707782683391401,0.35964421385537837,0.0,0.0,-0.01544629555443637,0.0,-0.0005787904451115791,-190.71166690226164,-137.31240016962838,1,0.029193055427567036,1627
INS-000081,IG Credit,BOOK-074,Volatility,-326.67586002896616,0.0,0.0,0.04597340957938701,0.0,0.0,-0.004831204156733735,0.0,0.0,-189.9517454851098,-136.76525674927902,1,0.029176100607248522,1628
INS-000383,Equity Derivatives,BOOK-038,Volatility,-326.64456369992274,0.0,0.0,0.13823694875835352,0.0,0.0,-0.0008855646941218404,0.0,0.0,-189.9894855139459,-136.79242957004104,1,0.02917330546699932,1629
INS-003342,Prime Finance,BOOK-076,FX,-326.61276181871386,-0.09193205772821013,0.00038746215056519083,0.20643865185825283,0.0,0.0,-0.004205349938978415,0.0,-0.0001172062213568299,-189.9554263481594,-136.76790697067474,1,0.029170465174834584,1630
INS-000411,Rates Exotics,BOOK-062,FX,-326.542139199256,0.41358864048659444,0.0001400597244333904,0.0,0.0,0.0,-0.008526062284606827,0.0,-0.0004792414885837172,-190.08538523005456,-136.86147736563927,1,0.02916415772178229,1631
INS-001741,Rates Macro,BOOK-023,Equities,-326.52743498657026,-0.8937408018768059,0.0014284930296908599,0.2508887216973658,0.0,0.0,-0.008473530164249494,0.0,-0.0013082044231027409,-189.46292422374023,-136.41330544109294,1,0.029162844457959757,1632
INS-001438,XVA,BOOK-063,Credit,-326.33679858979514,0.0,0.0,0.0,0.0,0.006854261447375035,-0.013458651006571459,0.0,0.0,-189.72685709316045,-136.6033371070755,1,0.029145818324803726,1633
INS-000832,Cash Equities,BOOK-070,FX,-326.15140869071513,-0.32874697228457855,0.00016025374752612353,0.299623188018436,0.0,0.0,-0.008979986972643296,0.0,-0.0003593302292828222,-189.6006429319736,-136.51246291102098,1,0.029129260767270564,1634
INS-003420,Rates Exotics,BOOK-091,FX,-326.08264159117425,-0.3335462072849859,0.00012299218874104584,0.04754361360419461,0.0,0.0,-0.01376208018108943,0.0,-0.0001321669536013204,-189.40864403636485,-136.37422370618268,1,0.02912311903456189,1635
INS-001751,EM FX,BOOK-025,Volatility,-325.9211186410067,0.0,0.0,0.0,0.0,0.0,-0.010229798436122255,0.0,0.0,-189.48307490847128,-136.42781393409928,1,0.029108693083883898,1636
INS-003390,EM Credit,BOOK-039,Commodities,-325.91890243643843,-1.238103441868843,0.0008051479588101377,0.0,0.0,0.0,-0.0038907127321043938,0.0,0.0,-188.7661124591839,-135.9116009706124,1,0.029108495150043778,1637
INS-001843,FX Options,BOOK-040,Commodities,-325.90632731290606,0.4914996839218454,0.0006576008340520961,0.0,0.0,0.0,-0.006700877230584949,0.0,0.0,-189.76266495373918,-136.6291187666922,1,0.02910737203960245,1638
INS-001653,IG Credit,BOOK-071,Rates,-325.69366477198594,0.00258318644750966,1.2717603757994926e-06,0.0,0.003599447533560256,0.0,-0.004449676717473345,2.145609952888402e-06,0.0,-189.3577913643139,-136.33760978230598,1,0.029088378705694248,1639
INS-001826,Securitized Products,BOOK-035,Volatility,-325.60734051225586,0.0,0.0,0.12846796378325437,0.0,0.0,-0.003326033829135259,0.0,0.0,-189.37935025709885,-136.35313218511115,1,0.029080668906486844,1640
INS-001770,Municipal,BOOK-033,FX,-325.4429902755289,-0.729981635869148,0.00023607582127057984,0.20917262668193545,0.0,0.0,-0.013315627299347672,0.0,-0.000323308536778998,-188.90045256181796,-136.0083258445089,1,0.029065990444964936,1641
INS-000233,Commodities,BOOK-024,Rates,-325.4268183127258,-0.04382082589359429,2.2107203928086934e-06,0.0,0.0013571997720494106,0.0,-0.004062914421424891,1.1524364185827849e-06,0.0,-189.1745901949649,-136.20570494037472,1,0.029064546093326222,1642
INS-000848,Cross-Asset Vol,BOOK-055,Rates,-325.42096475183257,-0.043686559451712424,4.431608919741974e-06,0.0,0.0010602428395700848,0.0,-0.015171644114990364,3.1784806025194966e-06,0.0,-189.16463627976452,-136.19853812143046,1,0.02906402329962633,1643
INS-001552,Rates Macro,BOOK-088,Volatility,-325.39166796890254,0.0,0.0,0.09121384828809104,0.0,0.0,-0.0063550515127924236,0.0,0.0,-189.23053881725457,-136.24598794842325,1,0.029061406742999955,1644
INS-000167,EM Rates,BOOK-045,FX,-325.31752074529834,0.42239481139720786,0.00035960628206986714,0.4468084367389254,0.0,0.0,-0.009179298584080325,0.0,-0.0003165803566414003,-189.63813239579991,-136.53945532497593,1,0.0290547845002195,1645
INS-002856,Volatility Trading,BOOK-090,Rates,-325.1043281897229,-0.04243191586734502,2.1305097133503393e-06,0.0,0.003746206237575129,0.0,-0.008796120621100781,2.399157705268151e-06,0.0,-188.98654121461598,-136.0703096745235,1,0.029035743829599902,1646
INS-000338,HY Credit,BOOK-015,FX,-324.9431857623217,-0.4246584980460441,0.00028017106630600676,0.2819682902855452,0.0,0.0,-0.00991962642069291,0.0,-0.0003008860323805335,-188.83171814719444,-135.95883706598,1,0.02902135186420174,1647
INS-000994,Rates Exotics,BOOK-019,Equities,-324.8306838615787,-0.6125181674979142,0.001056636481477545,0.08624992759490673,0.0,0.0,-0.002962797959219859,0.0,-0.0005453045386109969,-188.54765357887172,-135.75431057678762,1,0.029011304085420977,1648
INS-003400,Structured Solutions,BOOK-090,Commodities,-324.7884953303793,0.6085458444763983,0.00076055272883286,0.0,0.0,0.0,-0.006905092127060437,0.0,0.0,-189.18075385782413,-136.21014277763337,1,0.029007536139939373,1649
INS-000573,EM FX,BOOK-046,FX,-324.6542715801781,-0.25877329636039575,0.00046769658547150984,0.019901387705753927,0.0,0.0,-0.007495026653741454,0.0,-0.00014282918384953032,-188.60943576294846,-135.79879374932287,1,0.028995548337597918,1650
INS-002971,EM FX,BOOK-062,Credit,-324.6512270633161,0.0,0.0,0.0,0.0,0.003393228206583986,-0.0028033067958765606,0.0,0.0,-188.75105638646912,-135.90076059825773,1,0.0289952764254638,1651
INS-001031,Equity Derivatives,BOOK-069,Equities,-324.53994641895144,-1.0196614775230917,0.0017947833244131028,0.4279010470071873,0.0,0.0,-0.00789243947445896,0.0,-0.0013885738463486066,-188.33761613862742,-135.60308361981174,1,0.02898533771963064,1652
INS-000304,EM FX,BOOK-021,Volatility,-324.5041075606599,0.0,0.0,0.029902352530753153,0.0,0.0,-0.01031203072808377,0.0,0.0,-188.67656853631544,-135.8471293461471,1,0.02898213687664496,1653
INS-003395,Cash Equities,BOOK-093,Equities,-324.3067166757547,-1.1142691584961868,0.0006586053506223445,0.1233293085150956,0.0,0.0,-0.011042986728345805,0.0,-0.001330453273365037,-187.96747790181547,-135.3365840893071,1,0.028964507486103415,1654
INS-001642,Municipal,BOOK-092,Rates,-324.1668443796077,0.03057362998639514,7.076794801214041e-07,0.0,0.0026246149645273854,0.0,-0.005448427336872872,1.7434163491484752e-06,0.0,-188.48523060948702,-135.7093660388306,1,0.028952015200373483,1655
INS-000569,IG Credit,BOOK-042,Credit,-324.0919478070583,0.0,0.0,0.0,0.0,0.003635016372763515,-0.01513660589161552,0.0,0.0,-188.41886407996483,-135.66158213757467,1,0.028945326031679947,1656
INS-002367,IG Credit,BOOK-060,Equities,-324.0834031184785,-1.2110308918681414,0.001216809985291793,0.7058289045110321,0.0,0.0,-0.008055269123625248,0.0,-0.0011372070528351016,-188.12222410751758,-135.44800135741264,1,0.028944562887768303,1657
INS-000486,EM Credit,BOOK-024,FX,-324.0521681554701,0.45450233825326314,0.00047975253870711116,0.022914054997972715,0.0,0.0,-0.0020294444727619863,0.0,-0.0003863338549945348,-188.67886542030948,-135.8487831026228,1,0.028941773228247345,1658
INS-003229,Rates Exotics,BOOK-047,Commodities,-323.9091134207731,0.747533309157937,0.0005454396022742603,0.0,0.0,0.0,-0.01064114191128828,0.0,0.0,-188.7479947835012,-135.89855624412084,1,0.02892899671231044,1659
INS-003064,EM Credit,BOOK-039,Rates,-323.8997690273453,0.02898512859470543,4.249196256944227e-06,0.0,0.0002468032427825965,0.0,-0.01068917182941311,1.9814552211424643e-06,0.0,-188.32460349884005,-135.59371451916482,1,0.028928162145095283,1660
INS-000009,XVA,BOOK-045,FX,-323.83840899204665,0.2234554806278755,0.0004846923173316054,-0.010631720434666134,0.0,0.0,-0.004586670040173466,0.0,-0.0002387606520741459,-188.39935582201454,-135.64753619185043,1,0.02892268195270219,1661
INS-002814,EM Credit,BOOK-060,Volatility,-323.80891272203394,0.0,0.0,-0.07292748371684961,0.0,0.0,-0.011365394515755595,0.0,0.0,-188.21198828127984,-135.51263156252148,1,0.02892004757946949,1662
INS-000029,Commodities,BOOK-084,Credit,-323.7280353118209,0.0,0.0,0.0,0.0,0.0046559703518309434,-0.00455588083164321,0.0,0.0,-188.21403221008205,-135.51410319125907,1,0.028912824249722937,1663
INS-001876,Equity Derivatives,BOOK-027,Rates,-323.53047624472447,-0.03857772034920614,1.9765843413374834e-06,0.0,0.001046678754428921,0.0,-0.002692277435646732,2.055671288272272e-06,0.0,-188.07573078950563,-135.414526168444,1,0.028895179838480035,1664
INS-000623,Municipal,BOOK-026,Rates,-323.37332533989695,-0.03828038797049219,1.4858331915116638e-06,0.0,0.002114314892782864,0.0,-0.005291240694286067,1.4383659310374213e-06,0.0,-187.98364590135122,-135.34822504897284,1,0.028881144364266045,1665
INS-000799,Structured Solutions,BOOK-029,FX,-323.32795680426887,-0.35453815936384797,0.00025790524466682413,0.01922641009539497,0.0,0.0,-0.008336858920794148,0.0,-0.0002715590690380854,-187.78156659433444,-135.20272794792078,1,0.028877092405973904,1666
INS-003134,EM Rates,BOOK-064,Rates,-323.3238381075232,-0.04126857823334078,2.1152350688213385e-06,0.0,0.00039206388022341516,0.0,-0.006979991270926488,3.8082218905534624e-07,0.0,-187.95115354532354,-135.32483055263293,1,0.028876724556599873,1667
INS-001156,Structured Solutions,BOOK-025,Credit,-323.29298689347337,0.0,0.0,0.0,0.0,0.0018983819630983255,-0.0030469565213963067,0.0,0.0,-187.96037111564831,-135.33146720326675,1,0.02887396917049667,1668
INS-001100,Prime Finance,BOOK-040,Equities,-323.26542495304545,0.5462298653719507,0.0018148108707804881,0.26293696808172234,0.0,0.0,0.0016986385168935845,0.0,-0.0007397652082456286,-188.41707294806892,-135.6602925226096,1,0.028871507556262964,1669
INS-002168,XVA,BOOK-047,Volatility,-323.2567964213081,0.0,0.0,0.01998371089082225,0.0,0.0,-0.001440377583149234,0.0,0.0,-187.9507789271022,-135.32456082751355,1,0.028870736924144512,1670
INS-001793,EM Rates,BOOK-040,Equities,-323.2481904132163,1.126678803468433,0.0008445194479572434,0.04863173783367441,0.0,0.0,-0.009293749569489198,0.0,-0.0008399145826308857,-188.6129138429153,-135.801297966899,1,0.0288699683036597,1671
INS-002737,EM FX,BOOK-095,Credit,-323.09643811481203,0.0,0.0,0.0,0.0,0.004477549082764175,-0.010696853736697766,0.0,0.0,-187.84315047102217,-135.24706833913595,1,0.028856414990215504,1672
INS-002807,EM Credit,BOOK-051,FX,-322.96570033968794,-0.22589139063606237,0.00046062342673121206,0.08250485839860648,0.0,0.0,-0.015051614858541172,0.0,4.096140594088753e-06,-187.67891099544144,-135.12881591671783,1,0.028844738527559678,1673
INS-001483,XVA,BOOK-049,FX,-322.9026460161575,0.43012392839480185,0.0003461356743883326,0.08009697140679235,0.0,0.0,-0.013435997986815433,0.0,-0.000297328578089775,-188.02295332852827,-135.37652639654033,1,0.028839107014760165,1674
INS-001014,Volatility Trading,BOOK-015,FX,-322.8626571120651,0.2862558844774724,0.0003269676964488252,0.5569428083819771,0.0,0.0,-0.010265195306113185,0.0,-0.00016251759012518962,-188.19520643007257,-135.50054862965223,1,0.028835535522551123,1675
INS-003157,G10 FX,BOOK-073,Commodities,-322.83344227081784,-0.2913524650711125,0.0001651978254060425,0.0,0.0,0.0,-0.006605288514125575,0.0,0.0,-187.52072657852213,-135.01492313653588,1,0.028832926284306896,1676
INS-001915,FX Options,BOOK-008,FX,-322.7976368794683,0.4405237872152676,0.0001410627231384351,0.13950507480065605,0.0,0.0,-0.006932208992558468,0.0,-0.0003598752125339081,-188.0061132093037,-135.36440151069863,1,0.02882972843032343,1677
INS-000052,Commodities,BOOK-076,FX,-322.6068791734498,-0.4333893451537956,0.0002523692166263383,0.4512706814480366,0.0,0.0,-0.012049716344413187,0.0,-0.0003906587435515817,-187.56544913015856,-135.04712337371413,1,0.028812691462786522,1678
INS-000777,Municipal,BOOK-050,Equities,-322.58392885781257,-1.3832479465732423,0.0019719677883846976,0.5444882011329778,0.0,0.0,-0.009142477997587441,0.0,-0.0012230073958816384,-187.0562648806786,-134.68051071408857,1,0.02881064172235593,1679
INS-003102,Equity Derivatives,BOOK-041,Rates,-322.56988808297683,-0.02186173613124722,2.7022686810807487e-06,0.0,0.0033257698648735687,0.0,-0.0002957380053409767,1.953427328315485e-06,0.0,-187.52968664790765,-135.0213743864935,1,0.02880938771154786,1680
INS-001384,Prime Finance,BOOK-060,Volatility,-322.473841094545,0.0,0.0,0.08527241243834961,0.0,0.0,-0.0021161971751156986,0.0,0.0,-187.53313797081876,-135.02385933898947,1,0.02880080955521497,1681
INS-001943,Cross-Asset Vol,BOOK-092,Volatility,-322.38956545757685,0.0,0.0,-0.06566642212649489,0.0,0.0,-0.004801163659769844,0.0,0.0,-187.3948243440643,-134.92427352772626,1,0.028793282722767956,1682
INS-002846,Cash Equities,BOOK-052,Equities,-322.3649634853522,-0.8067083314519057,0.0017371542471799305,0.4932197500986303,0.0,0.0,-0.0019128405353701322,0.0,-0.0012679481253066607,-187.23839027301477,-134.81164099657062,1,0.02879108546945178,1683
INS-002409,Equity Derivatives,BOOK-027,Equities,-322.2434536822032,0.6164534680545251,0.00148843981979272,0.3371603264219023,0.0,0.0,-0.0077762131635621505,0.0,-0.0006040619680044467,-187.90126490777203,-135.28891073359583,1,0.028780233176168988,1684
INS-001691,IG Credit,BOOK-073,Commodities,-322.237764314948,0.619346936852361,0.0005307477914262011,0.0,0.0,0.0,-0.004420171314382807,0.0,0.0,-187.70536152806824,-135.14786030020912,1,0.028779725046944458,1685
INS-002521,IG Credit,BOOK-077,Equities,-322.0904049691156,0.6779151529974314,0.0024984150188767816,0.4974658682594,0.0,0.0,-0.005246094612711206,0.0,-0.00038221327537488057,-187.9434047078507,-135.3192513896525,1,0.028766564077232635,1686
INS-002100,Cash Equities,BOOK-097,FX,-321.7698018047174,0.36645283006498225,8.944343856518419e-05,0.21483820625971134,0.0,0.0,0.0005808535017281077,0.0,-0.00022926252909854873,-187.41368248572869,-134.9378513897246,1,0.028737930341704538,1687
INS-003196,FX Options,BOOK-042,FX,-321.7633432480351,-0.3587370993310095,0.0001972842136247507,0.1695363148330835,0.0,0.0,-0.009254395682025355,0.0,-0.00016012801842861955,-186.95635187444788,-134.60857334960244,1,0.02873735351457221,1688
INS-001539,Rates Macro,BOOK-071,Commodities,-321.7506956245413,-0.6166014750729907,0.0004087172320572195,0.0,0.0,0.0,-0.005778293434762358,0.0,0.0,-186.7027468449219,-134.42597772834375,1,0.028736223929008514,1689
INS-001048,Cross-Asset Vol,BOOK-053,Credit,-321.7416881536482,0.0,0.0,0.0,0.0,0.008367534864831268,-0.007558796077690023,0.0,0.0,-187.0595912165322,-134.68290567590316,1,0.028735419453045797,1690
INS-002470,Cross-Asset Vol,BOOK-098,FX,-321.7351187079439,0.2502725436861969,0.0003345878639419185,0.17361261833438246,0.0,0.0,-0.009457222063795144,0.0,-0.0001508299237915641,-187.29635488711676,-134.85337551872408,1,0.028734832722184245,1691
INS-002922,EM FX,BOOK-016,Commodities,-321.72138453929585,0.44394770818625,8.108738785158917e-05,0.0,0.0,0.0,-0.009575018235819922,0.0,0.0,-187.2999059980431,-134.85593231859102,1,0.028733606095012597,1692
INS-000999,G10 FX,BOOK-005,Volatility,-321.6022969112006,0.0,0.0,0.024161920849921345,0.0,0.0,-0.009569226823139732,0.0,0.0,-186.98656372396943,-134.63032588125796,1,0.02872297013122244,1693
INS-001064,IG Credit,BOOK-100,Commodities,-321.5606358232342,0.4963036011302808,0.0006332359309726181,0.0,0.0,0.0,-0.006792952156265867,0.0,0.0,-187.23882541170886,-134.81195429643034,1,0.028719249292793157,1694
INS-002601,Structured Solutions,BOOK-030,Volatility,-321.54603297423307,0.0,0.0,0.018557485668204504,0.0,0.0,-0.005150611235018286,0.0,0.0,-186.95316270271294,-134.6062771459533,1,0.02871794508197216,1695
INS-003363,Structured Solutions,BOOK-042,Rates,-321.5431370659787,-0.024476571815332894,3.53421478380284e-06,0.0,0.0021183213487299675,0.0,-0.0012318865103926671,8.902088491954591e-07,0.0,-186.9299717171078,-134.58957963631758,1,0.02871768644238192,1696
INS-002716,EM Rates,BOOK-023,Equities,-321.53757906005774,0.6862650821256953,0.0014588345793956263,0.348228310502985,0.0,0.0,-0.0018272677091758919,0.0,-0.0009466355835280084,-187.54113801393788,-135.02961937003525,1,0.028717190045311404,1697
INS-001925,IG Credit,BOOK-035,Equities,-321.3531619444863,0.7534017391882377,0.001730844289702419,0.14642131213073728,0.0,0.0,-0.00511452653377602,0.0,-0.0013005436592661028,-187.3536632383151,-134.89463753158685,1,0.028700719369096968,1698
INS-003227,IG Credit,BOOK-009,Credit,-321.34368386667245,0.0,0.0,0.0,0.0,0.0026807347660385487,-0.007621465522253177,0.0,0.0,-186.82485066041644,-134.51389247549983,1,0.028699872862251206,1699
INS-002974,FX Options,BOOK-002,Volatility,-321.3344434308806,0.0,0.0,0.024043031943508514,0.0,0.0,-0.013527781758751254,0.0,0.0,-186.8284643494566,-134.51649433160873,1,0.028699047579708765,1700
INS-000034,EM Rates,BOOK-033,Credit,-321.3321483153808,0.0,0.0,0.0,0.0,0.004895964122208922,-0.004897049559054571,0.0,0.0,-186.82101583136276,-134.51113139858117,1,0.0286988425981692,1701
INS-002573,EM FX,BOOK-047,Commodities,-321.2884258317923,-0.6607034439598516,0.001080932414396408,0.0,0.0,0.0,-0.011530064043883325,0.0,0.0,-186.405391428025,-134.21188182817798,1,0.02869493765220881,1702
INS-002809,G10 FX,BOOK-030,Commodities,-321.2245977542089,0.9465220456048118,0.0012854713969923759,0.0,0.0,0.0,-0.015790682000181817,0.0,0.0,-187.30035731930846,-134.85625726990207,1,0.028689237033825272,1703
INS-002678,G10 FX,BOOK-087,Volatility,-321.21326351029063,0.0,0.0,0.18327909401990905,0.0,0.0,-0.005368476926843308,0.0,0.0,-186.85533379499054,-134.53584033239315,1,0.02868822474892354,1704
INS-003023,EM Rates,BOOK-027,Equities,-321.16878150689286,-0.754541717487702,0.0017347008575793969,0.2983720967287737,0.0,0.0,-0.008367031815371585,0.0,-0.0010804619532110856,-186.45633668210638,-134.24856241111658,1,0.028684251968669038,1705
INS-002665,Rates Macro,BOOK-062,FX,-321.15914546620525,-0.2617538440794267,0.00012095663982679888,0.07710017386008144,0.0,0.0,-0.00961394907609381,0.0,-0.00016463621996708663,-186.60746172519165,-134.35737244213797,1,0.028683391353830426,1706
INS-000927,XVA,BOOK-097,Credit,-321.07280972324145,0.0,0.0,0.0,0.0,0.006170273110494408,-0.0005144000719791737,0.0,0.0,-186.67352650946512,-134.40493908681486,1,0.028675680529031525,1707
INS-002463,HY Credit,BOOK-010,Equities,-321.0169895820426,1.1503214712048997,0.0026614437475949767,0.023788534548420524,0.0,0.0,-0.005343065836949114,0.0,-0.0006983274265173954,-187.31844165016284,-134.8692779881172,1,0.028670695116104525,1708
INS-001094,Equity Derivatives,BOOK-052,Equities,-320.9166069367097,-0.7737756425766765,0.0014652964633576438,0.20481102011388316,0.0,0.0,2.5809771015711914e-05,0.0,-0.0009641488057690083,-186.24893562306715,-134.09923364860833,1,0.0286617297332348,1709
INS-001696,EM Credit,BOOK-054,Commodities,-320.82430741193764,0.8913023758762039,0.0004526190668680709,0.0,0.0,0.0,-0.002546671587563317,0.0,0.0,-187.0427417065658,-134.67077402872735,1,0.028653486270676803,1710
INS-001272,Rates Macro,BOOK-005,Rates,-320.80433438381476,-0.023920433659243515,3.4120361275403574e-06,0.0,0.0016970613199711508,0.0,-0.010483437349461921,1.8022017140484852e-06,0.0,-186.495135342072,-134.27649744629184,1,0.028651702437987446,1711
INS-000783,EM Credit,BOOK-013,Rates,-320.67539597837174,-0.03626259429571625,-1.0280303799010467e-06,0.0,0.0020209550989244347,0.0,0.0004456119494155079,9.661247575109456e-07,0.0,-186.41953481931327,-134.2220650699055,1,0.028640186680780867,1712
INS-001857,G10 FX,BOOK-098,Equities,-320.6673797235105,-1.1741623558020673,0.0034601940278591687,0.18693853709473884,0.0,0.0,-0.006592974545887176,0.0,-0.0009868140218299616,-185.85816064550195,-133.8178756647614,1,0.02863947073238387,1713
INS-000026,XVA,BOOK-016,Credit,-320.61376652132435,0.0,0.0,0.0,0.0,0.0053439188644802725,-0.0033971305229354687,0.0,0.0,-186.40448448236393,-134.211228827302,1,0.028634682425770944,1714
INS-000753,EM FX,BOOK-035,Rates,-320.4254753646567,-0.03691168544069826,1.774822952499094e-06,0.0,0.0015385021222584531,0.0,-0.003574082882429057,1.5074322116617967e-08,0.0,-186.27123830718205,-134.11529158117105,1,0.028617865750887456,1715
INS-000826,EM Credit,BOOK-053,Rates,-320.3575198709731,0.03871564389567502,5.312631056576427e-06,0.0,-0.0009422700180585019,0.0,-0.013571530948549983,9.700861005863406e-07,0.0,-186.2684465096624,-134.1132814869569,1,0.028611796504386194,1716
INS-000748,G10 FX,BOOK-062,FX,-320.3566135370354,0.23681173485367252,0.00012499565424697572,0.39193730400084065,0.0,0.0,-0.004713382587476741,0.0,-0.00031455409915833154,-186.61654629933577,-134.36391333552174,1,0.02861171555781687,1717
INS-000489,Rates Macro,BOOK-047,Commodities,-320.2873158696764,0.5251376184774342,0.0005213273211163593,0.0,0.0,0.0,-0.00920875556823837,0.0,0.0,-186.51381747668995,-134.28994858321673,1,0.028605526438992678,1718
INS-003152,Equity Derivatives,BOOK-056,FX,-320.28281529272317,-0.12009521485134803,0.0003910250635713961,0.11480165796463182,0.0,0.0,-0.007136676494197026,0.0,-0.00031054695804246733,-186.20375903339988,-134.0667065040479,1,0.028605124483102932,1719
INS-001126,EM FX,BOOK-068,Volatility,-320.12812701624296,0.0,0.0,-0.015661356748426194,0.0,0.0,-0.006843112699638675,0.0,0.0,-186.1079200853459,-133.99770246144902,1,0.028591308951349377,1720
INS-000751,FX Options,BOOK-088,Volatility,-320.0441981179257,0.0,0.0,0.046242486049916445,0.0,0.0,-0.0010537429770177001,0.0,0.0,-186.09848073313876,-133.99090612785986,1,0.02858381308685256,1721
INS-001046,Cash Equities,BOOK-025,Rates,-319.8629679203018,0.041072171142850146,3.560797857145613e-07,0.0,0.00034546145614258305,0.0,-0.005337340950206463,9.470989940236086e-07,0.0,-185.98781948554034,-133.91123002958903,1,0.02856762704090941,1722
INS-000912,EM Rates,BOOK-042,FX,-319.854908849671,-0.30410849782904104,0.00023748576239876977,0.19712651796376673,0.0,0.0,-0.004254333866489129,0.0,-0.0001379841426529679,-185.89754188230174,-133.84623015525725,1,0.02856690726854697,1723
INS-002767,IG Credit,BOOK-065,Equities,-319.85214653969695,-0.7973870753042346,0.0011999789497522464,0.2989063302835515,0.0,0.0,-0.002534831637971796,0.0,-0.000770423531543938,-185.66951192933516,-133.6820485891213,1,0.028566660560897055,1724
INS-002039,XVA,BOOK-017,Volatility,-319.6848588432524,0.0,0.0,0.19165851730194633,0.0,0.0,-0.005087875814619604,0.0,0.0,-185.97176132833707,-133.89966815640267,1,0.028551719748737298,1725
INS-000770,XVA,BOOK-012,Equities,-319.5113088286961,0.9876347668841349,0.0007785015103251679,0.5282376282449235,0.0,0.0,-0.005270269689676353,0.0,-0.0012852636380784373,-186.6403512744231,-134.3810529175846,1,0.02853621963592016,1726
INS-002991,IG Credit,BOOK-036,Equities,-319.48630980449775,1.445769925096257,0.002135789012412893,0.29536735695943017,0.0,0.0,-0.00925464817904435,0.0,-0.0007446976123112408,-186.75557181963634,-134.46401171013815,1,0.028533986921066266,1727
INS-001515,Structured Solutions,BOOK-099,FX,-319.3194942869864,-0.4086101346519031,0.00019533371640481452,0.22599230946763252,0.0,0.0,-0.0058588704375479635,0.0,-0.00016699804032370096,-185.5413057715353,-133.58974015550538,1,0.028519088280189255,1728
INS-001905,EM Rates,BOOK-031,FX,-319.28364315423255,0.4417173818517869,0.0005729727828290497,0.3169137077418561,0.0,0.0,-0.009402640109317146,0.0,-7.181142234158353e-05,-186.06591439830078,-133.96745836677655,1,0.028515886340945817,1729
