instrument_id,asset_class,sub_asset_class,desk,book,notional,direction,maturity,currency,geography,delta,gamma,vega,rho,cs01,dv01,theta,convexity,cross_gamma,dS,dVol,dR,dSpread,pnl_delta,pnl_gamma,pnl_vega,pnl_rho,pnl_cs01,pnl_theta,pnl_convexity,pnl_cross_gamma,pnl_funding,pnl_liquidity,pnl_total
INS-002088,Credit,Commod,Volatility Trading,BOOK-100,10154560.880044324,-1,2029-12-13 10:15:23.562605,USD,LATAM,5.9217115179515885,0.282372574793004,0.3212872534244404,0.42249663877736565,0.5411881672865807,0.41803250746276654,-0.021069738269765572,0.24139451261761458,0.05503133361842466,0.0,0.0,0.0,0.007755,-0.0,0.0,0.0,0.0,0.004196914237307434,-0.0005772531032812485,0.0,0.0,-253.8640220011081,-182.7820958407978,-436.6424981807719
INS-002089,FX,Commod,G10 FX,BOOK-065,7102579.729426959,1,2034-07-01 10:15:23.562605,AUD,LATAM,-0.5593311195573657,0.13147644162464872,0.48038901720579685,-0.22653176151906962,0.4165784541570127,0.3522003345030902,-0.14966097396639344,0.0635866947330998,0.012249919912664546,-0.0564,0.282,0.0,0.0,0.03154627514303542,0.0002091106508751713,0.1354697028520347,-0.0,0.0,-0.004100300656613519,0.0,-8.718755548655881e-05,-177.56449323567398,-127.84643512968525,-305.2478907649254
INS-002090,Rates,Commod,IG Credit,BOOK-014,8925431.260271274,1,2028-08-01 10:15:23.562605,CHF,EMEA,6.611965471812724,0.07219588827972563,0.24425419305419077,0.8840699888478579,0.8836668354118669,0.3632071412938437,-0.3178219584633729,0.09989521404003426,0.061437883387056545,0.00564,0.0,0.00564,0.0,0.037291485261023764,1.1482611639113803e-06,0.0,0.004986154737101919,0.0,-0.008707450916804737,1.588813400263937e-06,0.0,-223.13578150678185,-160.6577626848829,-383.75997126550885
INS-002091,Volatility,Macro,Volatility Trading,BOOK-012,8844470.41718273,-1,2035-02-01 10:15:23.562605,USD,EMEA,7.707557614046114,0.17335816843276636,1.83562253822781,0.5636307431412044,0.41494542731197387,0.7283996317658863,-0.1632767647895438,0.17330950239580353,0.05237680352973439,0.0,0.141,0.0,0.0,-0.0,0.0,0.2588227778901212,0.0,0.0,-0.004473336021631337,0.0,0.0,-221.11176042956828,-159.20046750928915,-380.0578784969889
INS-002092,FX,Options,Cash Equities,BOOK-080,6961432.85139382,1,2030-03-12 10:15:23.562605,USD,EMEA,9.79779797255775,0.0983170156442673,0.5881307987395391,0.8887714423090173,0.6411595744262873,0.40838750093139065,-0.16390287750532653,0.12855096604212896,0.03973089031662857,-0.0564,0.282,0.0,0.0,-0.5525958056522572,0.00015637124704189425,0.16585288524455002,0.0,0.0,-0.0044904897946664805,0.0,-0.0002827805592777915,-174.03582128484553,-125.30579132508875,-299.73297242944886
INS-002093,Commodities,Options,Prime Finance,BOOK-032,4763236.292784378,1,2029-04-18 10:15:23.562605,CAD,US,-1.1176551622138005,0.004990113019746386,-0.08434159321976395,0.333486619150854,0.5016869375627417,0.2493534365232714,-0.08166444942179031,0.04824925348685566,0.014783585843215074,-0.0846,0.0,0.0,0.0,0.09455362672328751,1.785751865020402e-05,-0.0,0.0,0.0,-0.0022373821759394605,0.0,-0.0,-119.08090731960945,-85.73825327011879,-204.72682648766224
INS-002094,FX,Credit,XVA,BOOK-081,8912228.517211607,1,2029-03-07 10:15:23.562605,CNY,APAC,6.018933317179209,0.11626331566048012,-0.39418150418323217,0.5644579172139893,0.7926368301749404,0.4479964145500003,0.12836461309215116,0.23872719300241813,0.0418467401635401,-0.0564,0.282,0.0,0.0,-0.3394678390889074,0.00018491447829168043,-0.11115918417967147,0.0,0.0,0.0035168387148534564,0.0,-0.0002978399047465,-222.80571293029018,-160.4201133098089,-383.6730493500793
INS-002095,Rates,Commod,EM FX,BOOK-094,9032739.226937708,-1,2026-04-17 10:15:23.562605,CAD,EMEA,2.7022652892242136,0.3747324100386585,1.537685040762424,0.6744187741586519,0.6386822806241115,0.49784436197743936,-0.1594963813952231,0.008837243877787226,0.024307158628287726,0.00564,0.0,0.00564,0.0,-0.015240776231224565,5.960044035182855e-06,0.0,0.003803721886254797,0.0,-0.004369763873841729,1.405545964274303e-07,0.0,-225.81848067344268,-162.5893060848787,-388.42358747594153
INS-002096,Commodities,Flow,Equity Derivatives,BOOK-065,9735061.007725647,1,2032-11-15 10:15:23.562605,JPY,US,7.3059325105796225,0.16451200988314413,0.7231818931566812,0.16911152370065408,0.39375779956549223,0.614774471177217,0.13129144633250203,0.10770143134005375,0.05824500734129239,-0.0846,0.0,0.0,0.0,-0.618081890395036,0.0005887193883276218,0.0,0.0,0.0,0.003597025926917864,0.0,-0.0,-243.37652519314116,-175.23109813906163,-419.2215194772826
INS-002097,Volatility,Options,G10 FX,BOOK-077,8280166.0601972435,-1,2031-12-01 10:15:23.562605,GBP,APAC,4.46212196258303,0.3217824756105176,0.26598356489233344,-0.027820242770270287,0.7576743241440328,0.7020301863379403,-0.1478242673416904,0.19953798835202133,0.0339263001154401,0.0,0.141,0.0,0.0,-0.0,0.0,0.03750368264981901,-0.0,0.0,-0.0040499799271696,0.0,0.0,-207.00415150493112,-149.04298908355037,-356.01368688575883
INS-002098,Volatility,Credit,Prime Finance,BOOK-028,4578750.216301684,1,2032-06-25 10:15:23.562605,JPY,APAC,7.3051233257323185,0.0793928934364021,0.4469982484470367,0.19702230243233404,0.330711301322737,0.25110592413759353,-0.13852996355112085,0.1209663448023849,0.015842313427406905,0.0,0.141,0.0,0.0,0.0,0.0,0.06302675303103217,0.0,0.0,-0.003795341467153996,0.0,0.0,-114.4687554075421,-82.41750389343031,-196.82702788940855
INS-002099,Commodities,Credit,Commodities,BOOK-044,9225850.40342295,-1,2032-08-27 10:15:23.562605,GBP,APAC,11.71865769399264,0.14107241026753278,1.074727432893363,-0.08683650630410664,0.9141382171005904,0.345921255711073,-0.5450901136995268,0.16453257850384653,0.049448698889120124,-0.0846,0.0,0.0,0.0,0.9913984409117772,0.0005048389059351874,0.0,-0.0,0.0,-0.014933975717795252,0.0,-0.0,-230.64626008557374,-166.06530726161307,-395.73459804308686
INS-002100,FX,Credit,Cash Equities,BOOK-097,7496547.299429147,-1,2026-06-19 10:15:23.562605,GBP,LATAM,6.497390603989047,0.05623675781222284,0.7618376108500403,0.09164344655263892,0.6842631738694328,0.6905511304416436,0.021201152813075934,0.22858262364156345,0.03221156511109099,-0.0564,0.282,0.0,0.0,0.36645283006498225,8.944343856518419e-05,0.21483820625971134,0.0,0.0,0.0005808535017281077,0.0,-0.00022926252909854873,-187.41368248572869,-134.9378513897246,-321.7698018047174
INS-002101,Volatility,Flow,Equity Derivatives,BOOK-082,6293156.389191642,-1,2034-11-23 10:15:23.562605,EUR,APAC,5.273644439222431,0.06507021758713903,0.8226374552942006,-0.1158267766494588,0.41124340513913704,0.3566223362611636,-0.2127789184563648,0.15187073038570714,0.013806516263978596,0.0,0.141,0.0,0.0,-0.0,0.0,0.11599188119648228,-0.0,0.0,-0.005829559409763418,0.0,0.0,-157.32890972979106,-113.27681500544955,-270.49556241345385
INS-002102,Commodities,Commod,Rates Exotics,BOOK-021,6763410.407015719,1,2031-04-06 10:15:23.562605,CHF,APAC,-0.1174752674860248,0.12676337671692062,1.438080446802972,0.1851247380618305,0.7835503189130931,0.44866610029556614,-0.38632084090250024,0.1540556180281395,0.02095437054054539,-0.0846,0.0,0.0,0.0,0.009938407629317697,0.00045363288465163773,0.0,0.0,0.0,-0.01058413262746576,0.0,-0.0,-169.085260175393,-121.74138732628293,-290.82683959378943
INS-002103,FX,Macro,Volatility Trading,BOOK-094,5774357.054024051,-1,2033-01-17 10:15:23.562605,EUR,US,4.64809459191102,0.09397256977667656,0.378395341958434,0.12291896023068112,0.7325181993123507,0.28864610552058595,-0.0482494499741475,0.061675933568865894,0.05343894546073993,-0.0564,0.282,0.0,0.0,0.26215253498378155,0.00014946149277840853,0.10670748643227837,0.0,0.0,-0.0013219027390177396,0.0,-0.0003803462435443794,-144.35892635060128,-103.93842697243291,-247.93004608910792
INS-002104,Rates,Options,FX Options,BOOK-050,9722109.447136072,1,2026-07-22 10:15:23.562605,EUR,EMEA,6.317567204453316,0.07307486065967005,1.4694536596292405,0.5318674516407261,1.1450502908307683,0.661455838137943,-0.4434969150044789,0.12621640231852121,0.07075782816573867,0.00564,0.0,0.00564,0.0,0.0356310790331167,1.1622410438199203e-06,0.0,0.0029997324272536953,0.0,-0.012150600411081612,2.007446635595616e-06,0.0,-243.05273617840183,-174.9979700484493,-418.0242228461142
INS-002105,Volatility,Credit,Equity Derivatives,BOOK-085,3954713.166049949,-1,2033-09-26 10:15:23.562605,GBP,EMEA,4.130919879688693,0.11780181856816471,0.15931116441508167,0.20842300378399692,0.33702962943341,0.29715178035101075,-0.22486223222601354,0.08882084447707461,0.030447597716597396,0.0,0.141,0.0,0.0,-0.0,0.0,0.022462874182526512,0.0,0.0,-0.006160609102082562,0.0,0.0,-98.86782915124871,-71.18483698889906,-170.03636387506734
INS-002106,FX,Macro,Rates Macro,BOOK-053,5016285.162983954,-1,2032-11-28 10:15:23.562605,AUD,LATAM,2.7138871840202947,0.1629045172680043,0.8015353737820679,-0.04194023825024559,0.3385137274565511,0.2913937919946713,-0.18854097577320061,0.08704223224601416,0.011199660760897245,-0.0564,0.282,0.0,0.0,0.15306323717874462,0.0002590963766244155,0.2260329754065431,-0.0,0.0,-0.00516550618556714,0.0,-7.971244310028851e-05,-125.40712907459886,-90.29313293371116,-215.32615191797677
INS-002107,Commodities,Options,Commodities,BOOK-061,6678067.788320763,1,2029-11-05 10:15:23.562605,CHF,EMEA,2.7465529128412594,0.08275521364441973,0.13421007639856272,0.9546253821551056,0.6496343538722801,0.3843975820285491,0.0005672871701089691,0.12419275551416693,0.0287096424361608,-0.0846,0.0,0.0,0.0,-0.23235837642637053,0.00029614615244364756,0.0,0.0,0.0,1.5542114249560795e-05,0.0,-0.0,-166.9516947080191,-120.20522018977371,-287.3889615859525
INS-002108,Rates,Options,FX Options,BOOK-017,11534377.120597498,-1,2035-06-21 10:15:23.562605,JPY,APAC,13.771458842549077,0.22797506149909774,-0.09082555733146948,0.052748602301232864,0.8100431358123487,0.3669220718850162,-0.03249608327661978,0.23869031005266744,0.07158353380345063,0.00564,0.0,0.00564,0.0,-0.0776710278719768,3.62589775813085e-06,-0.0,0.0002975021169789534,0.0,-0.0008903036514142404,3.7963216433256653e-06,0.0,-288.35942801493746,-207.61878817075495,-496.0564725928794
INS-002109,FX,Credit,IG Credit,BOOK-034,10135701.372732121,1,2032-08-23 10:15:23.562605,CHF,APAC,5.679532866927158,0.3639506509352486,0.9113487628888078,0.8409772136478363,1.2299770301790074,0.652986066061586,-0.6467977511123957,0.16520855231254367,0.04461045065968074,-0.0564,0.282,0.0,0.0,-0.3203256536946917,0.0005788562312994942,0.2570003511346438,0.0,0.0,-0.017720486331846457,0.0,-0.0003175103323043104,-253.39253431830303,-182.44262470917818,-435.9159434704741
INS-002110,FX,Macro,Equity Derivatives,BOOK-073,3397897.9918819363,1,2035-03-11 10:15:23.562605,CHF,US,2.973560256372087,0.09573207889284344,0.24042087456978423,-0.08088774038448067,0.3282544627683821,0.27137767633331583,-0.1835709356019723,0.07443510338929185,0.006593264807987255,-0.0564,0.282,0.0,0.0,-0.16770879845938572,0.00015225995683748963,0.06779868662867915,-0.0,0.0,-0.005029340701423898,0.0,-4.692688975783886e-05,-84.9474497970484,-61.162163853874844,-146.2144477703883
INS-002111,FX,Flow,G10 FX,BOOK-085,10878367.721881215,1,2034-05-04 10:15:23.562605,JPY,LATAM,10.952096275398478,0.12675696032675027,0.8583144640661411,0.6859765465099495,0.8920848080256248,0.9282807057012289,-0.5048209900887628,0.24694777594679918,0.04341465995671666,-0.0564,0.282,0.0,0.0,-0.6176982299324741,0.00020160441026048975,0.24204467886665176,0.0,0.0,-0.013830712057226377,0.0,-0.0003089994139466152,-271.9591930470304,-195.81061899386185,-468.159403699019
INS-002112,Commodities,Flow,Securitized Products,BOOK-009,10873550.54245921,1,2028-03-26 10:15:23.562605,AUD,APAC,16.109831870619665,0.1538594660393095,0.6194608177592111,0.2010530209678463,1.0486213130731936,0.9830921266706767,-0.6507934547568989,0.03974561463000182,0.026692047026872813,-0.0846,0.0,0.0,0.0,-1.3628917762544235,0.0005505984079789522,0.0,0.0,0.0,-0.01782995766457257,0.0,-0.0,-271.8387635614803,-195.72390976426576,-468.9428444612571
INS-002113,Volatility,Credit,EM Credit,BOOK-008,4564979.184943392,-1,2036-01-27 10:15:23.562605,CAD,US,3.716446458524022,0.0577994934295331,0.5070613991547203,0.1289161221712411,0.48969150862862004,0.24303692022333062,-0.1530336855256983,0.11319051626746142,0.021766388498672302,0.0,0.141,0.0,0.0,-0.0,0.0,0.07149565728081556,0.0,0.0,-0.00419270371303283,0.0,0.0,-114.12447962358479,-82.16962532898104,-196.22680199899804
INS-002114,Volatility,Flow,Securitized Products,BOOK-070,1196354.3235088869,-1,2033-07-22 10:15:23.562605,EUR,US,1.0740094356213865,0.032190594771821145,0.006348485090047046,0.06230719122510464,0.13495401342279617,0.09334968688580268,-0.04353425659947172,0.01248928774014305,0.00538595241938164,0.0,0.141,0.0,0.0,-0.0,0.0,0.0008951363976966335,0.0,0.0,-0.0011927193588896362,0.0,0.0,-29.908858087722173,-21.53437782315996,-51.443533493843326
INS-002115,Commodities,Options,Volatility Trading,BOOK-045,7319445.944131894,1,2028-01-28 10:15:23.562605,AUD,LATAM,8.245646763420462,0.2416833453246962,1.2762109392918348,0.17503180595351522,0.534646504347796,0.2985373496998971,-0.2975174185687953,0.1558744900997312,0.006261440123120527,-0.0846,0.0,0.0,0.0,-0.697581716185371,0.0008648831859120513,0.0,0.0,0.0,-0.008151162152569735,0.0,-0.0,-182.98614860329738,-131.75002699437408,-315.44104359282346
INS-002116,FX,Credit,Prime Finance,BOOK-085,10306061.023249555,1,2034-01-20 10:15:23.562605,EUR,EMEA,12.620788249605656,0.059299488865784344,1.222206602864798,1.8018835962626247,0.9268060511815762,0.36689276591606623,-0.22583007142609757,0.16696082607883664,0.05545001522485368,-0.0564,0.282,0.0,0.0,-0.711812457277759,9.431465105125268e-05,0.344662262007873,0.0,0.0,-0.0061871252445506175,0.0,-0.0003946598274613431,-257.6515255812389,-185.50909841849196,-443.5342616654217
INS-002117,Volatility,Credit,HY Credit,BOOK-007,11478154.924500506,1,2030-06-12 10:15:23.562605,USD,US,5.497713409240085,0.5000980036200596,2.340860834199321,1.2284975441462107,0.5477578054118085,0.37695192767674296,-0.6385523395806887,0.12162624628947252,0.05717652506984867,0.0,0.141,0.0,0.0,0.0,0.0,0.3300613776221042,0.0,0.0,-0.017494584646046266,0.0,0.0,-286.95387311251267,-206.6067886410091,-493.2480949605457
INS-002118,Credit,Macro,Rates Macro,BOOK-035,5322931.839096874,-1,2034-10-06 10:15:23.562605,JPY,APAC,4.54426723549717,0.045810733373177426,0.25758622542453524,0.12273423209714672,0.38102008590382946,0.2615407709880475,-0.19922115378394234,0.06961693920204184,0.03289895257779529,0.0,0.0,0.0,0.007755,-0.0,0.0,0.0,0.0,0.0029548107661841972,-0.00545811380229979,0.0,0.0,-133.07329597742185,-95.81277310374372,-228.8885723842017
INS-002119,Credit,Commod,IG Credit,BOOK-004,11879947.761657413,-1,2027-11-30 10:15:23.562605,JPY,US,15.404297237621932,0.16502355473790392,0.0,0.22262987674386364,1.0337439978061194,0.31341223476749247,-0.6481845182169901,0.0519039887973155,0.06412901816648632,0.0,0.0,0.0,0.007755,-0.0,0.0,0.0,0.0,0.008016684702986455,-0.017758479951150413,0.0,0.0,-296.99869404143533,-213.8390597098334,-510.8474955465169
INS-002120,Commodities,Macro,Prime Finance,BOOK-071,1930169.010458247,-1,2028-10-07 10:15:23.562605,AUD,US,0.5447300195327685,0.0021470818308687188,0.3455895870968105,0.1335170296505321,0.11731689619811037,0.14979106461105213,-0.11917443422390248,0.008228298003700249,0.009687524343307316,-0.0846,0.0,0.0,0.0,0.04608415965247221,7.683504098310179e-06,0.0,0.0,0.0,-0.003265052992435684,0.0,-0.0,-48.25422526145618,-34.743042188248445,-82.9544406595405
INS-002121,Commodities,Macro,FX Options,BOOK-086,6579873.465426781,1,2029-08-22 10:15:23.562605,CAD,LATAM,6.657410936486209,0.07209830413650499,0.541767616565451,-0.009043116177586465,0.6787273908506226,0.37846954527179444,-0.29153849265942183,0.09356947311605454,0.03753829648113479,-0.0846,0.0,0.0,0.0,-0.5632169652267333,0.000258009549216814,0.0,-0.0,0.0,-0.00798735596327183,0.0,-0.0,-164.49683663566952,-118.43772237768205,-283.5055053249924
INS-002122,Volatility,Macro,XVA,BOOK-016,6456973.326960632,-1,2030-08-31 10:15:23.562605,USD,US,-2.455397032072389,0.10373880938036659,1.1657886422436174,0.17429504803044552,0.36148017826465545,0.33094844157912306,0.14741750832362074,0.11046875436774538,0.023813030223837146,0.0,0.141,0.0,0.0,0.0,0.0,0.16437619855635005,0.0,0.0,0.00403883584448276,0.0,0.0,-161.4243331740158,-116.22551988529135,-277.4814380249063
INS-002123,Credit,Flow,XVA,BOOK-033,10380842.562310757,1,2032-06-14 10:15:23.562605,JPY,LATAM,8.084835709516941,0.280736275518385,0.0,0.19700489135923457,0.5486530947345692,0.8508095613750312,-0.24109030738498943,0.14767538324399773,0.07242175140900729,0.0,0.0,0.0,0.007755,0.0,0.0,0.0,0.0,0.004254804749666584,-0.0066052139009586145,0.0,0.0,-259.5210640577689,-186.85516612159358,-446.3785805885138
INS-002124,Credit,Commod,Equity Derivatives,BOOK-085,10745756.164849449,1,2028-05-22 10:15:23.562605,AUD,APAC,6.596147722491362,0.0889152428126405,2.4468166210384052,0.2491593039065933,1.1926476654939726,0.6989689725074133,-0.21192138271617766,0.12619080383484754,0.08190296868841607,0.0,0.0,0.0,0.007755,0.0,0.0,0.0,0.0,0.009248982645905757,-0.005806065279895278,0.0,0.0,-268.64390412123623,-193.42361096729005,-462.0640721711603
INS-002125,Commodities,Flow,Rates Macro,BOOK-005,9885559.138583489,-1,2033-03-10 10:15:23.562605,CAD,EMEA,9.723247442858508,0.16291045493709297,-0.05946809653903898,0.9230883971754454,0.5216138988007504,0.6073387649412896,-0.4741981281634461,0.11230757790318432,0.05665565643497324,-0.0846,0.0,0.0,0.0,0.8225867336658297,0.0005829880958287821,-0.0,0.0,0.0,-0.01299172953872455,0.0,-0.0,-247.13897846458724,-177.9400644945028,-424.2688649668671
INS-002126,FX,Credit,Cash Equities,BOOK-096,4123624.8781352635,1,2026-06-09 10:15:23.562605,CHF,EMEA,3.6681688937213246,0.014861546577990546,0.37026421934617004,0.08246598950426941,0.28693187878740034,0.23536752423378013,0.04233099369853539,0.077808847818284,0.005667468938822941,-0.0564,0.282,0.0,0.0,-0.2068847256058827,2.3636992601362404e-05,0.10441450985561994,0.0,0.0,0.0011597532520146682,0.0,-4.0337632090240524e-05,-103.0906219533816,-74.22524780643472,-177.41719692295408
INS-002127,FX,Options,EM Credit,BOOK-089,9656547.579497304,1,2029-06-23 10:15:23.562605,CHF,EMEA,7.448248605830345,0.2199173159629976,0.4729644342454002,0.7771719522378074,0.5251999613374753,0.3838693807195832,-0.5430960999309677,0.07702542850992711,0.06102079105285651,-0.0564,0.282,0.0,0.0,-0.42008122136883147,0.0003497740926928284,0.13337597045720284,0.0,0.0,-0.014879345203588157,0.0,-0.00043430925619801876,-241.4136894874326,-173.81785643095142,-415.5332150496628
INS-002128,Credit,Macro,Municipal,BOOK-016,8772604.921483729,1,2032-09-22 10:15:23.562605,CHF,APAC,9.876956796764631,0.11657204359750296,1.819468849295512,0.3298745833740286,0.3376752286322118,0.0018075336208885754,-0.045979409599880505,0.24705721746370277,0.025739837819753527,0.0,0.0,0.0,0.007755,0.0,0.0,0.0,0.0,0.002618671398042802,-0.0012597098520515206,0.0,0.0,-219.31512303709323,-157.9068885867071,-377.22065266225434
INS-002129,Rates,Options,Rates Exotics,BOOK-014,3321914.036801023,-1,2028-10-26 10:15:23.562605,EUR,LATAM,1.9589023949501885,0.05989884080916132,0.0,-0.017383591043783748,0.038438058209776214,0.09705627236070741,-0.19626577700412287,0.08404767456546185,0.009269090010896007,0.00564,0.0,0.00564,0.0,-0.011048209507519063,9.526790833015491e-07,0.0,-9.804345348694034e-05,0.0,-0.005377144575455421,1.3367614544287577e-06,0.0,-83.04785092002558,-59.7944526624184,-142.8588246905399
INS-002130,FX,Macro,EM FX,BOOK-070,2332465.4279957823,-1,2030-06-21 10:15:23.562605,CHF,EMEA,0.9964689463792076,0.04494759150148644,0.38290497583329897,-0.15345560563363986,0.19847716023396605,0.18908147743921,-0.030631277614860244,0.04184484302030563,0.01584728396489722,-0.0564,0.282,0.0,0.0,0.056200848575787304,7.148824533128415e-05,0.1079792031849903,-0.0,0.0,-0.0008392130853386368,0.0,-0.00011279142719719153,-58.31163569989456,-41.98437770392408,-100.13271386832507
INS-002131,Commodities,Options,Structured Solutions,BOOK-002,10094973.22505194,1,2032-03-14 10:15:23.562605,CAD,APAC,2.1431464928016237,0.3405194287210637,1.612364307491167,0.28026009739104085,1.3165058921779464,0.5400114574793672,-0.24661881239950437,0.23157163076615195,0.035736988222170606,-0.0846,0.0,0.0,0.0,-0.18131019329101736,0.001218576017232624,0.0,0.0,0.0,-0.006756679791767243,0.0,-0.0,-252.3743306262985,-181.7095180509349,-434.27069697429897
INS-002132,Volatility,Options,FX Options,BOOK-051,7049751.747551888,-1,2028-08-27 10:15:23.562605,USD,APAC,5.88875702084948,0.06372727539943768,1.2040612008626723,0.5651024691887885,0.5839041726841009,0.6407042501184478,-0.20594653156890516,0.01940958461517154,0.04377853119916528,0.0,0.141,0.0,0.0,-0.0,0.0,0.16977262932163678,0.0,0.0,-0.00564237072791521,0.0,0.0,-176.2437936887972,-126.89553145593398,-302.97519488613744
INS-002133,Credit,Options,XVA,BOOK-007,4287044.768862812,1,2035-10-02 10:15:23.562605,CAD,US,6.692744536809132,0.10406104578052744,0.6415326658999763,0.21360668521848908,0.309700774717275,0.26140946714973573,-0.0807173664760279,0.0780013728907172,0.03158251247899605,0.0,0.0,0.0,0.007755,0.0,0.0,0.0,0.0,0.0024017295079324674,-0.002211434697973367,0.0,0.0,-107.1761192215703,-77.16680583953061,-184.34273476629096
INS-002134,Equities,Flow,Securitized Products,BOOK-054,6979570.178228078,-1,2034-08-04 10:15:23.562605,EUR,LATAM,7.209160830445754,-0.03129320909656203,0.522079064330322,0.540096902586475,0.712012972819918,0.49009036537734857,-0.342471495870198,0.06393973690255725,0.013215037480461014,-0.141,0.423,0.0,0.0,1.0164916770928512,-0.0003110701450243748,0.22083944421172622,0.0,0.0,-0.009382780708772546,0.0,-0.00035271255500009344,-174.48925445570197,-125.63226320810539,-298.89423310591155
INS-002135,Equities,Credit,Equity Derivatives,BOOK-036,8410102.702783007,1,2035-10-27 10:15:23.562605,USD,LATAM,7.210983902647289,0.2049687689739583,1.23774424139035,0.5273801397968171,0.5169229503095784,0.7300963255572513,-0.08294245134091376,0.025590749572360853,0.026132802950552855,-0.141,0.423,0.0,0.0,-1.0167487302732676,0.002037492047985632,0.5235658141081181,0.0,0.0,-0.002272395927148322,0.0,-0.0006974908479549712,-210.25256756957518,-151.3818486500941,-362.12853153056153
INS-002136,Commodities,Options,Rates Macro,BOOK-071,7292872.183331132,-1,2031-02-09 10:15:23.562605,AUD,US,0.5953071947206539,0.19489576005271753,0.7492583878644354,-0.11329374280524483,0.7550285727715668,0.43394270100744586,-0.17479257326130754,0.06228475552315555,0.03098188102622097,-0.0846,0.0,0.0,0.0,0.05036298867336731,0.0006974500690094538,0.0,-0.0,0.0,-0.004788837623597467,0.0,-0.0,-182.32180458327832,-131.27169929996035,-313.5472322821199
INS-002137,Credit,Flow,FX Options,BOOK-089,3620034.6171847843,1,2029-08-07 10:15:23.562605,JPY,EMEA,4.246607383751932,0.05832149236450686,0.1688930580041059,0.19666944175430592,0.49838437944404407,0.1740814102502369,-0.11003564172007688,0.042450587824968654,0.013683871521763709,0.0,0.0,0.0,0.007755,0.0,0.0,0.0,0.0,0.0038649708625885615,-0.0030146751156185443,0.0,0.0,-90.50086542961961,-65.16062310932611,-155.66063824319875
INS-002138,Rates,Options,Structured Solutions,BOOK-049,12213892.258910274,-1,2036-01-20 10:15:23.562605,JPY,LATAM,15.925480656556573,0.16262698630372596,2.711175462098858,1.035698708760915,0.30651284138573587,0.7017988692449691,-0.5778467280477674,0.24859377393342902,0.08658294861056674,0.00564,0.0,0.00564,0.0,-0.08981971090297908,2.5865496917635008e-06,0.0,0.005841340717411561,0.0,-0.015831417206788146,3.953834255656402e-06,0.0,-305.3473064727569,-219.8500606603849,-525.2971703801502
INS-002139,Credit,Macro,Cross-Asset Vol,BOOK-065,10010544.92246973,1,2033-06-01 10:15:23.562605,CHF,LATAM,6.0131902073394095,0.014565612057347948,1.8675333744498497,0.5998862843370645,0.7146800463769256,0.8243106798032691,-0.19169937078590116,0.2362294209084813,0.028182906134011056,0.0,0.0,0.0,0.007755,0.0,0.0,0.0,0.0,0.005542343759653058,-0.005252037555778114,0.0,0.0,-250.26362306174323,-180.18980860445512,-430.45314135999445
INS-002140,Equities,Commod,Structured Solutions,BOOK-061,6661556.370816331,-1,2034-01-21 10:15:23.562605,CHF,US,2.672448678952135,0.17697409694980432,0.7119705438189317,0.8050049448707941,0.5955002790849185,0.3768367932118539,-0.3916089086334493,0.06452939116653762,0.018824587827144974,-0.141,0.423,0.0,0.0,0.376815263732251,0.0017592110107295294,0.3011635400354081,0.0,0.0,-0.010729011195436967,0.0,-0.0005024328140690473,-166.5389092704083,-119.90801467469394,-285.7784173743334
INS-002141,Commodities,Credit,Volatility Trading,BOOK-099,6762263.360244281,-1,2028-01-03 10:15:23.562605,CHF,LATAM,1.7604555499656465,0.08082662110511635,0.7524166110829814,0.29716099835604304,0.5633927096350917,0.29412361849816193,-0.10678511051224096,-0.039659165082600825,0.035831205025111286,-0.0846,0.0,0.0,0.0,0.14893453952709368,0.00028924452975434724,0.0,0.0,0.0,-0.0029256194660887934,-0.0,-0.0,-169.05658400610702,-121.72074048439703,-290.6310263259133
INS-002142,Volatility,Flow,Cash Equities,BOOK-024,8398718.48678294,1,2034-10-23 10:15:23.562605,CNY,EMEA,2.0438080653194004,0.28712250870979183,1.415137704719538,0.050506236298274707,0.5302956347188567,0.3010178902622441,-0.19020345308161526,0.14544327693292983,0.05697936422509594,0.0,0.141,0.0,0.0,0.0,0.0,0.19953441636545483,0.0,0.0,-0.00521105350908535,0.0,0.0,-209.96796216957352,-151.17693276209292,-360.95057156881006
INS-002143,Volatility,Credit,Rates Exotics,BOOK-024,4675946.510649171,1,2031-06-06 10:15:23.562605,CAD,EMEA,4.195840966475981,0.08395470003850035,-0.1885318266382641,0.4117431981804056,0.5026051107035726,0.23315632866456457,-0.1638854492764699,0.07049642586146476,0.020863684309318255,0.0,0.141,0.0,0.0,0.0,0.0,-0.026582987555995235,0.0,0.0,-0.00449001230894438,0.0,0.0,-116.89866276622926,-84.16703719168507,-201.09677295777928
INS-002144,Credit,Credit,EM Credit,BOOK-038,8306691.091342422,1,2033-11-10 10:15:23.562605,USD,EMEA,9.360284049848836,0.09926394208679325,0.9594676492166847,0.2804573564640165,0.1030108424804475,0.38477127935549843,-0.24933787024562387,0.10480915575023068,0.03474393187119784,0.0,0.0,0.0,0.007755,0.0,0.0,0.0,0.0,0.0007988490834358704,-0.006831174527277366,0.0,0.0,-207.66727728356054,-149.5204396441636,-357.193749253168
